publisher,journal,question_id,question_text,has_discrepancy,discrepancy_reason,final_answer,num_encoders,question_type,score
ACS,chemrxiv,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text,1,open,
ACS,chemrxiv,code_required,13. Code sharing requirements,False,,Code sharing not mentioned.,1,multiple_choice,0.0
ACS,chemrxiv,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,1,multiple_choice,0.0
ACS,chemrxiv,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,1,multiple_choice,0.0
ACS,chemrxiv,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,1,multiple_choice,0.0
ACS,chemrxiv,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,1,multiple_choice,0.0
ACS,chemrxiv,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,1,multiple_choice,0.0
ACS,chemrxiv,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,1,multiple_choice,0.0
ACS,chemrxiv,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,1,multiple_choice,0.0
ACS,applied_materials_and_interfaces,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
ACS,applied_materials_and_interfaces,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
ACS,applied_materials_and_interfaces,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),True,Text not found,Public data sharing on a FAIR repository encouraged.,2,multiple_choice,0.33
ACS,applied_materials_and_interfaces,data_availability,2. Data availability statement,False,,Mentioned in the RDP but optional.,2,multiple_choice,0.5
ACS,applied_materials_and_interfaces,data_citability,5. Citability and findability of data ,True,Text not found,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
ACS,applied_materials_and_interfaces,data_timing,7. Timing of data release,True,Text not found,Required data must be available prior to review process.,2,multiple_choice,1.0
ACS,applied_materials_and_interfaces,data_sharing_method,8. Recommended data sharing method,True,Text not found,Data sharing in supplementary material or hosting by journal recommended in RDP.,2,multiple_choice,0.6
ACS,applied_materials_and_interfaces,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
ACS,applied_materials_and_interfaces,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,2,multiple_choice,0.0
ACS,applied_materials_and_interfaces,code_required,13. Code sharing requirements,False,,Code sharing not mentioned.,2,multiple_choice,0.0
ACS,applied_materials_and_interfaces,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
ACS,applied_materials_and_interfaces,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
ACS,applied_materials_and_interfaces,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
ACS,applied_materials_and_interfaces,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
ACS,applied_materials_and_interfaces,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
ACS,applied_materials_and_interfaces,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
ACS,applied_materials_and_interfaces,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
ACS,acs_es_and_t_engineering,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
ACS,acs_es_and_t_engineering,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
ACS,acs_es_and_t_engineering,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),True,Text not found,Public data sharing on a FAIR repository encouraged.,2,multiple_choice,0.33
ACS,acs_es_and_t_engineering,data_availability,2. Data availability statement,False,,Mentioned in the RDP but optional.,2,multiple_choice,0.5
ACS,acs_es_and_t_engineering,data_citability,5. Citability and findability of data ,True,Text not found,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
ACS,acs_es_and_t_engineering,data_timing,7. Timing of data release,True,Language understanding,Required data must be available after official publication.,2,multiple_choice,0.5
